linkId,refnodeid,nrefnodeid,linklength,shapepoints
1160243205,32008520,1120715632,58.767,41.89489:-87.76062|41.89489:-87.76004|41.89489:-87.75991
916165018,947468358,946665410,53.38,41.87744:-87.76425|41.87792:-87.76426
1222085777,1159258671,1159258670,114.152,41.92958:-87.68366|41.92946:-87.68349|41.93007:-87.68269
1222106016,1159270300,1159270299,71.484,41.92884:-87.68574|41.92928:-87.68637
916030638,946819838,947369945,53.003,41.87277:-87.73214|41.87278:-87.7315
1089552621,1073367705,32042908,47.995,41.92799:-87.73603|41.928:-87.73545
947846798,32041806,969461748,61.18,41.91961:-87.69726|41.92016:-87.69728
19837627,32037739,32037740,199.123,41.8549:-87.74805|41.85669:-87.74812
1192899573,1141056542,32038686,44.509,41.88521:-87.75768|41.88561:-87.7577
1219158834,1157347344,1157347347,18.903,41.89506:-87.75501|41.89523:-87.75501
946253888,32038699,968441714,82.303,41.88778:-87.75535|41.88826:-87.75536|41.88852:-87.75537
995827991,1005865590,1005865591,45.501,41.92641:-87.7896|41.92641:-87.78905
916036457,946823570,946823571,140.741,41.8825:-87.74287|41.88251:-87.74117
1192881094,32038737,1141045662,151.521,41.88866:-87.74801|41.88869:-87.74618
1198175609,871434247,871434246,11.119,41.8696:-87.64593|41.8697:-87.64593
916061102,946666921,946666865,392.644,41.91426:-87.64536|41.91779:-87.64548
1209120811,876350894,1150933261,36.402,41.90915:-87.69782|41.90931:-87.69801|41.90937:-87.69814
943647208,966458469,824958244,56.265,41.92873:-87.67269|41.92874:-87.67201
19812547,32051665,32051668,96.915,41.88437:-87.65207|41.8844:-87.6509
19809323,32050730,32050880,197.064,41.89751:-87.66736|41.89756:-87.66498
19811575,32050841,32050849,130.794,41.88892:-87.65896|41.88893:-87.65738
1179929550,32007309,1133083900,49.696,41.86713:-87.78648|41.86714:-87.78588
1221976516,286413312,1159187136,204.07,41.9015:-87.64813|41.90184:-87.64838|41.90218:-87.64865|41.90247:-87.64891|41.90279:-87.64927|41.90302:-87.6495
943094832,966120524,32007654,72.886,41.85998:-87.77358|41.85999:-87.7727
917553496,947790710,1065462214,16.679,41.86727:-87.62244|41.86742:-87.62244
915770469,946645211,946645442,53.816,41.89039:-87.71923|41.8904:-87.71858
955772778,975689739,946687238,328.069,41.88401:-87.7062|41.88406:-87.70764|41.88406:-87.70909|41.88405:-87.71009|41.88404:-87.71016
915797589,946664917,32040628,53.825,41.88014:-87.69692|41.88015:-87.69627
916052626,946650737,947443994,55.467,41.89512:-87.7084|41.89513:-87.70773
1192492502,946657593,833114934,138.656,41.92407:-87.68874|41.92431:-87.68874|41.92432:-87.68818|41.92491:-87.6882
859354972,905175944,32054704,19.897,41.89101:-87.61992|41.89102:-87.61968
1191944340,1140065328,1140461967,24.477,41.89668:-87.73104|41.8969:-87.73103
818302805,32041695,32041696,36.479,41.90836:-87.69746|41.90838:-87.69702
19805007,32042367,32051188,102.62,41.91961:-87.67645|41.91963:-87.67521
915792660,946661082,32050927,44.509,41.89068:-87.65576|41.89108:-87.65578
915973560,32007742,946780802,64.588,41.87764:-87.77128|41.87765:-87.7705
1170742436,1127293263,1127293264,206.14,41.88265:-87.73065|41.88266:-87.72816
1130024190,1100792575,32050686,47.821,41.89644:-87.67462|41.89687:-87.67463
1221412892,1158831697,1158831698,40.29,41.90595:-87.72665|41.90614:-87.72665|41.90616:-87.72688
19807067,32042096,32042099,205.717,41.90839:-87.69572|41.91024:-87.69574
915850964,946700660,946700627,137.267,41.85024:-87.71861|41.8503:-87.71839|41.85035:-87.71817|41.85037:-87.71809|41.85042:-87.71804|41.85046:-87.71802|41.85054:-87.71801|41.85118:-87.71804
776380414,32039702,1125531549,73.215,41.85395:-87.71627|41.85403:-87.71603|41.85417:-87.7158|41.85434:-87.71557
732971293,32050109,816916865,48.954,41.85996:-87.64464|41.8604:-87.64466
916706463,32007663,947249139,48.872,41.86188:-87.76908|41.86189:-87.76849
916707665,947249942,32007759,51.344,41.86191:-87.76727|41.86191:-87.76665
943094813,32007654,966120515,41.175,41.85999:-87.7727|41.86036:-87.77272
943094821,32007763,966120519,71.228,41.86193:-87.76542|41.86194:-87.76456
1167212799,1125077857,1072836657,21.561,41.85848:-87.76127|41.85849:-87.76101
1220872825,1158493216,1158493218,18.222,41.85131:-87.74506|41.85131:-87.74484
915824348,946683168,946682588,42.243,41.84894:-87.68063|41.84894:-87.68012
916159918,946900131,946900132,8.896,41.91948:-87.71929|41.91956:-87.71929
947176069,32052677,969039776,34.51,41.91996:-87.65098|41.92027:-87.651
1222598613,1159562226,32052586,18.205,41.91087:-87.6513|41.91087:-87.65108
1170458958,32007938,1127129484,110.111,41.89291:-87.79462|41.8939:-87.79465
1166871282,32007012,1124866781,23.337,41.8506:-87.79057|41.85066:-87.7903
19814189,32048836,32048837,84.512,41.8768:-87.67161|41.87756:-87.67162
915794869,946662773,32007134,124.549,41.85145:-87.77985|41.85257:-87.77987
125110369,17149735,32053346,230.327,41.84814:-87.62023|41.84817:-87.61886|41.84818:-87.61798|41.84818:-87.6177|41.84818:-87.61745
19854085,32053329,32053330,22.254,41.84675:-87.61767|41.84695:-87.61768
1219616910,1157659255,1157659260,13.343,41.85146:-87.7628|41.85158:-87.7628
942366111,965655137,32039477,179.054,41.9137:-87.72889|41.91531:-87.72893
916172205,32040854,946907636,51.156,41.87992:-87.68152|41.88038:-87.68153
915758776,946637174,946637442,46.731,41.91879:-87.70839|41.91921:-87.70841
1130206460,965743370,1100904549,6.672,41.914:-87.7038|41.91406:-87.7038
125158462,32051341,305433944,54.632,41.90339:-87.66504|41.9034:-87.66438
727571078,813203863,813203862,24.477,41.92393:-87.65111|41.92415:-87.65112
1034001826,1034719279,32055642,23.991,41.92819:-87.65885|41.92819:-87.65856
858871304,904862190,32056177,4.448,41.9243:-87.65117|41.92434:-87.65117
916704860,947248070,32007122,137.892,41.8513:-87.7823|41.85254:-87.78232
858376095,32056227,904456981,71.144,41.92909:-87.6489|41.92909:-87.64804
1034426595,1035011156,904576738,245.879,41.92754:-87.63465|41.92812:-87.63499|41.92903:-87.63563|41.92952:-87.63597
916906036,947382067,32039507,142.39,41.90317:-87.72386|41.90445:-87.72391
19810289,32041948,32041949,97.855,41.89394:-87.68678|41.89482:-87.68679
19738345,32053557,32053564,30.267,41.87568:-87.63464|41.87578:-87.6343
1221297387,1158765765,1158765767,17.376,41.91758:-87.70564|41.91758:-87.70543
1190061995,32048883,1139305951,168.089,41.87553:-87.66663|41.87555:-87.6646
1221352715,32048781,1158797983,70.386,41.86691:-87.67012|41.86691:-87.66944|41.86691:-87.66927
1102351500,1082681046,1082681047,20.032,41.85976:-87.6687|41.85994:-87.66871
1128349782,1082998228,1108989226,8.896,41.87568:-87.66914|41.87576:-87.66914
924927195,953112930,953112927,73.918,41.87499:-87.66826|41.87503:-87.66829|41.87503:-87.66842|41.87503:-87.6686|41.87501:-87.66889|41.87501:-87.66912
868975860,911911226,911911253,20.015,41.87366:-87.65478|41.87384:-87.65478
915798600,946665710,946665726,38.623,41.87264:-87.65376|41.87264:-87.65347|41.87272:-87.65333
19804638,32055397,32055396,53.941,41.92147:-87.67401|41.92179:-87.6745
942488140,32040649,965732723,17.387,41.87384:-87.69133|41.87384:-87.69112
1198580390,1144481672,1144481675,61.163,41.86683:-87.67634|41.86738:-87.67635
915876931,946717358,946717687,90.259,41.87219:-87.71914|41.8722:-87.71805
859729894,905418929,904809628,26.517,41.87751:-87.67389|41.87752:-87.67357
916052918,32040744,946834474,51.352,41.86754:-87.68484|41.86755:-87.68422
1168459607,32040840,1125862825,68.727,41.87757:-87.68272|41.87758:-87.68189
1222313054,1159394663,1159394662,50.878,41.92997:-87.67677|41.93018:-87.67682|41.93027:-87.67691|41.93036:-87.67704
1167945166,1125543834,1125543833,18.209,41.89494:-87.75614|41.89494:-87.75592
947874286,969478729,32008498,44.707,41.89845:-87.76845|41.89846:-87.76791
984537732,801755557,996951864,97.837,41.9258:-87.78819|41.92591:-87.78821|41.92599:-87.78826|41.92655:-87.78878
1154915629,32008146,1117421287,93.418,41.91449:-87.79496|41.91533:-87.79498
1168510812,32041888,1125895140,32.257,41.88571:-87.68655|41.886:-87.68656
947379323,969165401,32012349,19.061,41.92393:-87.76986|41.92394:-87.76963
19810165,32050868,32050874,138.245,41.89433:-87.66401|41.89435:-87.66234
915902127,32051661,946734102,47.821,41.88171:-87.65085|41.88214:-87.65086
776489492,17142514,847188737,262.051,41.87101:-87.76894|41.87114:-87.7721
916706446,947249130,32007766,51.391,41.86375:-87.76608|41.86377:-87.76546
915977375,32043047,946783279,22.254,41.92183:-87.72181|41.92203:-87.72182
721136606,808713815,32040460,37.815,41.85166:-87.68563|41.852:-87.68564
1156174424,1033594738,1118184902,35.615,41.8842:-87.76748|41.88421:-87.76705
864352461,32049008,908832509,38.916,41.87129:-87.65803|41.87129:-87.65756
858783229,32049000,904808107,6.624,41.87125:-87.66013|41.87125:-87.66005
915906590,946736930,946736931,239.043,41.9114:-87.64647|41.9135:-87.64655|41.91352:-87.64649
1034396095,32052739,1034991358,22.373,41.90372:-87.63834|41.90373:-87.63807
722869719,32008305,809912322,43.064,41.88212:-87.77472|41.88213:-87.7742
916059656,946838812,946838813,7.784,41.88866:-87.77815|41.88873:-87.77815
125159429,32037906,305437895,77.061,41.85134:-87.74305|41.85136:-87.74212
721464530,808925333,904541755,68.238,41.88834:-87.62062|41.8888:-87.62055|41.88895:-87.62053
858771863,904801550,904801552,19.868,41.88424:-87.66795|41.88424:-87.66771
1168443776,1125853164,32040471,30.068,41.85543:-87.68571|41.8557:-87.68573
719383751,32038574,807461678,78.698,41.86625:-87.71954|41.86627:-87.71859
19814211,32038478,32038483,205.355,41.87696:-87.73536|41.87699:-87.73288
858343902,904430150,1151032356,11.393,41.8884:-87.62449|41.8885:-87.62446
1220872826,1158493218,32037903,47.224,41.85131:-87.74484|41.85132:-87.74427
917008128,32050710,947458118,32.358,41.89241:-87.66719|41.89243:-87.6668
916994527,32039434,947446356,125.694,41.91365:-87.73499|41.91478:-87.73503
916031683,946820570,946820571,182.08,41.90504:-87.71638|41.90504:-87.71623|41.90506:-87.71418
721077496,305456092,808674298,53.38,41.86747:-87.62751|41.86795:-87.62752
915763335,946640501,947382037,50.099,41.87937:-87.72147|41.87982:-87.7215
722896280,809930104,32008053,96.02,41.89457:-87.7844|41.89458:-87.78324
916001937,946799777,32039308,49.777,41.89169:-87.72538|41.89172:-87.72598
19808695,32038789,32038955,206.95,41.90044:-87.75208|41.90055:-87.75206|41.9023:-87.75209
19809823,32038888,32038889,97.866,41.89595:-87.74581|41.89683:-87.74583
19817353,32007588,32007589,13.343,41.85093:-87.76512|41.85105:-87.76512
858345741,32053699,904431574,58.806,41.86412:-87.62237|41.86413:-87.62166
915764855,947451250,946641549,53.808,41.91696:-87.75872|41.91708:-87.75935
19806829,32039389,32039408,17.378,41.90981:-87.73264|41.90981:-87.73243
1191303018,1140068128,1108162023,30.034,41.91249:-87.7313|41.91276:-87.73131
1222897832,1159743370,969476082,36.41,41.91067:-87.74387|41.91067:-87.74343
1170878819,947386966,1127373894,108.494,41.87005:-87.70515|41.87007:-87.70384
1154838496,32008049,1117377814,72.296,41.89173:-87.78317|41.89238:-87.78319
1121743285,1095647127,32007897,129.029,41.8822:-87.78942|41.88336:-87.78946
775916558,32007913,32007915,35.582,41.88707:-87.78954|41.88725:-87.78954|41.88739:-87.78954
1121675377,32039034,1095606158,54.486,41.91688:-87.75091|41.91737:-87.75091
916031085,32040627,946820156,45.597,41.87926:-87.69625|41.87967:-87.69626
915805046,946670237,32041989,49.669,41.88669:-87.68228|41.88669:-87.68168
915798791,946665849,32049893,85.312,41.87303:-87.65281|41.87305:-87.65178
1170303094,32041934,1127037223,71.17,41.89934:-87.69188|41.89998:-87.69189
1168050791,32041375,1125608263,32.296,41.90271:-87.71654|41.90272:-87.71693
915819139,946679820,32042318,44.733,41.92069:-87.68316|41.92071:-87.68262
1192492506,947653065,946711881,161.726,41.92344:-87.68323|41.92383:-87.68325|41.92381:-87.68468
1170557223,1127186414,32051081,41.38,41.90325:-87.67287|41.90325:-87.67279|41.90325:-87.67237
19808145,32039052,32039053,105.638,41.90321:-87.74599|41.90416:-87.746
916709842,32008001,947251296,67.891,41.88527:-87.78297|41.88528:-87.78215
19807520,32039522,32039523,199.082,41.90631:-87.72274|41.9081:-87.72279
1192901632,1141057735,1084101292,62.295,41.89185:-87.7678|41.89232:-87.76782|41.89241:-87.76782
916058776,946838324,32039968,70.385,41.87541:-87.71488|41.87542:-87.71573
721147768,808719982,32050637,60.068,41.88185:-87.66681|41.88239:-87.66683
19812858,32051662,32051663,125.653,41.88305:-87.65205|41.88418:-87.65206
1162140549,32038505,1121938506,52.288,41.87611:-87.73041|41.87658:-87.73043
1168032400,32038423,1125596954,67.111,41.86608:-87.73129|41.8661:-87.73048
943094823,32007606,966120520,43.374,41.85649:-87.76404|41.85688:-87.76405
19837390,32037911,32037914,199.082,41.85672:-87.74688|41.85851:-87.74693
1162138936,1121936701,1121937496,202.417,41.91085:-87.79301|41.91267:-87.79306
1192895946,1141054307,32008337,71.323,41.88351:-87.76986|41.88407:-87.76987|41.88415:-87.76989
915819058,946679771,32007730,47.524,41.87007:-87.76999|41.87012:-87.77056
943094820,966120518,32007655,40.578,41.86182:-87.77325|41.86182:-87.77276
915772073,947305876,946646581,54.091,41.92104:-87.77561|41.92117:-87.77624
776372179,32052233,847113414,58.871,41.88446:-87.6398|41.88449:-87.63909
1221130822,1158658638,1158658637,21.773,41.90918:-87.76548|41.90922:-87.76551|41.90937:-87.76551
1171120483,1127526763,32041186,72.159,41.88418:-87.70287|41.88422:-87.70374
915805269,32050867,946670415,51.317,41.8934:-87.66394|41.89386:-87.66399
936342390,961745135,32050893,41.15,41.89942:-87.6625|41.89979:-87.66251
19811581,32050832,32050841,136.656,41.88888:-87.66061|41.88892:-87.65896
1168606927,1125954839,1125954840,30.023,41.8543:-87.68569|41.85442:-87.68569|41.85457:-87.68569
917024312,947468349,32042086,142.343,41.90478:-87.69617|41.90478:-87.69445
1220685454,1158368869,1158368867,20.015,41.85083:-87.74351|41.85101:-87.74351
1078922804,1065829047,32042514,51.176,41.92487:-87.73903|41.92533:-87.73905
947151422,969024984,805722073,22.239,41.84887:-87.79326|41.84907:-87.79326
915820108,946680438,32008414,151.261,41.89886:-87.77278|41.90022:-87.77282
995822306,1005862170,1005862171,19.028,41.92515:-87.79256|41.92515:-87.79233
995827992,1005865590,1005865592,16.014,41.92641:-87.7896|41.92647:-87.78957|41.92655:-87.78957
130089009,312097085,32008303,156.82,41.88262:-87.77636|41.88403:-87.7764
916704846,947248064,32006949,52.183,41.84871:-87.79512|41.84871:-87.79449
916715610,947254961,32006971,52.196,41.84693:-87.7914|41.84694:-87.79077
916715639,947254975,32007116,57.821,41.85015:-87.78228|41.85067:-87.78228
916030820,946819972,32050653,42.262,41.88947:-87.66953|41.88985:-87.66954
917540556,947783127,868825149,31.469,41.88437:-87.66337|41.88448:-87.66331|41.88463:-87.66322
1150626434,1114409944,946735603,53.38,41.89644:-87.66851|41.89692:-87.66852
125161899,305446809,32007792,202.907,41.86565:-87.76181|41.86568:-87.75936
943094814,966120515,32007655,162.378,41.86036:-87.77272|41.86182:-87.77276
1088994607,1073025335,1073025330,83.652,41.85349:-87.66219|41.85349:-87.66118
19757860,32052288,32052290,16.679,41.88308:-87.6368|41.88323:-87.6368
858718172,32054166,904757438,66.224,41.88695:-87.63101|41.88695:-87.63021
716819807,805750574,32053752,102.201,41.86664:-87.61918|41.86688:-87.6191|41.8671:-87.61899|41.86748:-87.6187
19815214,32007272,32007347,101.867,41.87254:-87.78909|41.87256:-87.78786
19813668,32007285,32007286,37.272,41.87981:-87.791|41.87982:-87.79055
19809194,32041365,32041368,134.556,41.89807:-87.69802|41.89928:-87.69804
19808527,32041619,32041622,199.054,41.9011:-87.6981|41.90289:-87.69813
125165357,32041306,305456166,73.915,41.89789:-87.70555|41.8982:-87.70634
19812662,32051646,32051647,10.008,41.88413:-87.65559|41.88422:-87.65559
732686279,816721054,32051040,80.338,41.89621:-87.65844|41.89621:-87.6583|41.89621:-87.65812|41.89622:-87.65791|41.89623:-87.65747
781353209,850494363,32052095,46.364,41.89636:-87.65038|41.89637:-87.64982
797883922,32050769,862215721,15.574,41.88542:-87.66259|41.88555:-87.66252
915999547,32051641,946798117,45.597,41.88163:-87.65552|41.88204:-87.65553
916094751,946861159,32050698,30.647,41.89094:-87.67081|41.89095:-87.67044
1168710170,32050645,1126016982,56.29,41.88781:-87.66948|41.88781:-87.6688
721147767,32050634,808719982,44.486,41.88145:-87.6668|41.88185:-87.66681
19812635,32050817,32050822,76.161,41.88419:-87.65767|41.88419:-87.65675
915839160,946692948,947456314,39.745,41.89473:-87.65992|41.89474:-87.65944
721167412,808732438,32048892,31.146,41.87989:-87.66678|41.88017:-87.66679
806702025,32050909,868824578,13.29,41.8918:-87.65833|41.89181:-87.65849
1169246926,1126376911,32050734,35.592,41.89939:-87.66739|41.89971:-87.6674
1210716664,946641927,946641913,60.045,41.89001:-87.65845|41.89055:-87.65845
828825481,808719986,883510573,19.288,41.88512:-87.66276|41.88528:-87.66267
915765378,32050844,946641927,45.527,41.89001:-87.659|41.89001:-87.65845
20054581,32050928,32051893,23.177,41.89219:-87.65581|41.89219:-87.65553
125169714,32050746,305456777,100.33,41.8832:-87.66452|41.88352:-87.66418|41.88392:-87.66379
915763059,946640316,946639922,49.716,41.88935:-87.6546|41.88937:-87.654
1067207619,1057803209,1057808118,127.143,41.89733:-87.65489|41.89738:-87.65489|41.89761:-87.65489|41.89762:-87.65469|41.89762:-87.65446|41.89763:-87.65417|41.89766:-87.65397|41.89772:-87.65387|41.89778:-87.6538
915794692,946662657,32038438,119.025,41.87047:-87.73644|41.87154:-87.73648
1078936907,1065843091,1065826558,315.96,41.84965:-87.64964|41.84964:-87.65002|41.84972:-87.65011|41.85171:-87.65015|41.85216:-87.65
1168381486,1125815479,1034839626,49.708,41.8524:-87.6629|41.85241:-87.6623
1221767938,808713815,1159056875,44.726,41.85166:-87.68563|41.85166:-87.68509
19816483,32007290,32007293,204.659,41.86161:-87.78751|41.86345:-87.78757
915792342,971069496,946660830,50.704,41.8712:-87.78906|41.87124:-87.78967
956121986,975925563,32007278,56.715,41.87927:-87.793|41.87978:-87.79301
721124000,808706963,32053333,166.181,41.84829:-87.62027|41.84848:-87.61828
1168512209,222819780,1125895885,23.649,41.85296:-87.6196|41.85298:-87.6197|41.853:-87.61988
1168610399,1125956945,1125956944,70.361,41.84932:-87.61843|41.84944:-87.61854|41.84965:-87.61873|41.84975:-87.61883|41.84985:-87.61889
833364623,886531505,32053333,26.958,41.84831:-87.61805|41.8484:-87.61815|41.84848:-87.61828
1169118495,1126298978,32041571,20.212,41.91048:-87.7068|41.91062:-87.70677|41.91066:-87.70677
915757179,946636284,946636285,48.819,41.91497:-87.71914|41.91497:-87.71855
915976262,947313044,946781581,150.122,41.90808:-87.72466|41.90943:-87.72468
947153707,969026343,32040559,51.357,41.8602:-87.69141|41.86021:-87.69079
956112299,946670693,975920180,35.621,41.87911:-87.68278|41.87943:-87.6828
